"city","name","street_address","locality","address_region","postal_code","phone","website"
"Marblehead","Broadway Jiu-Jitsu and Fitness","36 W Broadway","South Boston","MA","02127","(617) 269-2553","http://www.broadwayjiujitsu.com"
"Marblehead","Regan's Motivated Fitness","315 W Broadway","South Boston","MA","02127","(617) 269-5555","http://www.regansmotivatedfitness.com"
"Marblehead","Fitcorp","529 Main St","Charlestown","MA","02129","(617) 242-6103",
"Marblehead","Planet Fitness","270 Charger St","Revere","MA","02151","(781) 629-5409",
"Marblehead","Boston Fit Body","24 Cambridge St","Charlestown","MA","02129","(617) 337-3738","http://www.fbbcboston.com"
"Marblehead","Lifted Fitness","803 Summer St","South Boston","MA","02127","(857) 496-1022","http://liftedboston.com"
"Marblehead","C2 Body","840 Summer St  space 203","South Boston","MA","02127","(617) 719-0567",
"Marblehead","The Handle Bar","141 Dorchester Ave","South Boston","MA","02127","(617) 451-1270","http://handlebarcycling.com"
"Marblehead","Assembly Sports Club","5 Middlesex Ave Ste 203","Somerville","MA","02145","(617) 628-4272","http://www.assemblysportsclub.com"
"Marblehead","Sky Zone Trampoline Park","69 Norman St Ste 1b","Everett","MA","02149","(617) 387-1000","http://www.skyzone.com/Everett"
"Marblehead","Planet Fitness","5 Middlesex Ave","Somerville","MA","02145","(617) 628-4272","http://www.assemblysportsclub.com"
"Marblehead","Allure Fitness Apparel","277 Main St","Everett","MA","02149","(617) 944-9293",
"Marblehead","Boston Sports Clubs","70 Station Lndg","Medford","MA","02155","(781) 391-1622","https://www.bostonsportsclubs.com/clubs/wellington-circle"
"Marblehead","Planet Fitness","795 Eastern Ave","Malden","MA","02148","(781) 322-3200",
"Marblehead","Dj's Martial Arts Center","50 Willow ST","Malden","MA","02148","(857) 266-2787","http://www.djmartialarts.com"
"Marblehead","Gold's Gym","14 Mcgrath Hwy","Somerville","MA","02143","(617) 625-9566","http://www.goldsgym.com"
"Marblehead","Ever Fitness","14 Mcgrath Hwy","Somerville","MA","02143","(617) 625-9566","http://www.everfitness.com"
"Marblehead","Bish Three","270 3rd St","Cambridge","MA","02142","(617) 714-5280",
"Marblehead","Orangetheory Fitness","270 3rd St","Cambridge","MA","02142","(617) 714-5280","http://www.orangetheoryfitness.com"
"Marblehead","Boston Meditation Group-Self","66 Fellsway W","Somerville","MA","02145","(617) 776-9664","http://www.bostoncentersrf.org"
"Marblehead","Complete Strength & Fitness","388 Eastern Ave Ste 3","Malden","MA","02148","(781) 324-2642","http://www.csf.vpweb.com"
"Marblehead","Rx Strength Training","50 Tufts St","Somerville","MA","02145","(617) 823-1924","http://www.rxstrengthtraining.com"
"Marblehead","Crunch Fitness - Medford","295 Middlesex Ave","Medford","MA","02155","(781) 874-9904","https://www.crunch.com/locations/medford"
"Marblehead","ATI Physical Therapy","4110 Mystic Valley Pkwy","Medford","MA","02155","(781) 960-6030","http://www.atipt.com"
"Marblehead","Bosse City Club & Spa","350 3rd St","Cambridge","MA","02142","(617) 252-0020","http://bossecityclub.com"
"Marblehead","Planet Fitness","696 Fellsway","Medford","MA","02155","(781) 219-5275","http://www.planetfitness.com"
"Marblehead","Core Cardio Fitness","239 Commercial St","Malden","MA","02148","(781) 605-3190","http://www.corecardioonline.com"
"Marblehead","Achieve Fitness","230 Somerville Ave","Somerville","MA","02143","(617) 616-5801","http://www.achievefitnessboston.com"
"Marblehead","Gold's Gym","4000 Mystic Valley Pkwy","Medford","MA","02155","(781) 396-4653","http://www.goldsgym.com/medfordma"
"Marblehead","Quietman Sports Gym","4000 Mystic Valley Pkwy","Medford","MA","02155","(781) 396-6700","http://www.quietmansportsgym.com"
"Marblehead","Club Pilates","389 Revolution Dr","Somerville","MA","02145","(857) 997-2580","https://www.clubpilates.com/assemblyrow"
"Marblehead","Cyclebar","387 Revolution Dr","Somerville","MA","02145","(617) 863-7588","https://assemblyrow.cyclebar.com"
"Marblehead","Orangetheory Fitness","383 Revolution Dr # 1135","Somerville","MA","02145","(617) 702-4426","http://www.orangetheoryfitness.com"
"Marblehead","Peter Welch's Gym","371 Dorchester Ave","South Boston","MA","02127","(617) 765-4091","http://peterwelchsgym.rtrk.com/?scid=2100459&reference_id=0&publisher=yellowpages&placement=ypwebsitesrpr&action_target=listing_website"
"Marblehead","Jae H Kim Tae Kwon Do Institute","102 Brookline Ave","Boston","MA","02215","(617) 266-5050","http://tkd-boston.com"
"Marblehead","Boston Sports Clubs","361 Newbury St","Boston","MA","02115","(617) 867-0100","https://www.bostonsportsclubs.com/clubs/newbury-street"
"Marblehead","Gold's Gym","71 Lansdowne St","Boston","MA","02215","(617) 262-1760","http://www.goldsgym.com"
"Marblehead","Leap Fitness","71 Lansdowne St","Boston","MA","02215","(617) 536-6066",
"Marblehead","Fitness Hub","223 Newbury St","Boston","MA","02116","(617) 530-1184","http://www.fitnesshubshop.com"
"Marblehead","Velo-City","43 Fairfield St","Boston","MA","02116","(617) 536-0919",
"Marblehead","Get In Shape For Women","249 Newbury St Ste C2","Boston","MA","02116","(617) 266-0483","http://www.getinshapeforwomen.com"
"Marblehead","Fitcorp","800 Boylston St","Boston","MA","02199","(617) 262-2050",
"Marblehead","Sweat Box","800 Boylston St","Boston","MA","02199","(617) 905-3666","http://www.sweat-box.com"
"Marblehead","Flywheel","800 Boylston St","Boston","MA","02199","(617) 300-0388","http://www.flywheelsports.com"
"Marblehead","barre3","1511 Washington St","Boston","MA","02118","(617) 375-0033","http://www.barre3.com"
"Marblehead","TITLE Boxing Club","338 Newbury St","Boston","MA","02115","(617) 426-9464","http://titleboxingclub.com"
"Marblehead","Bsc Newbury","361 Newbury St","Boston","MA","02115","(617) 867-0541","http://mysportsclub.com"
"Marblehead","Burn Fitness Studios","547 Columbus Ave","Boston","MA","02118","(617) 504-2789","http://www.burnfitboston.com"
"Marblehead","Back Bay Fit","400 Commonwealth Ave Ste 13","Boston","MA","02215","(781) 643-0002","http://www.backbayfit.com"
"Marblehead","Anthrofit Training","400 Commonwealth Ave","Boston","MA","02215","(914) 497-8344","http://anthrofittraining.com"
"Marblehead","ATI Physical Therapy","197 Massachusetts Ave","Boston","MA","02115","(617) 399-7330","http://www.atipt.com"
"Marblehead","South End Fitness Center","35 Northampton St","Boston","MA","02118","(617) 534-5822","http://www.bphc.org"
"Marblehead","Phoenix Multi Sport Inc","785 Albany St","Boston","MA","02118","(857) 239-8422",
"Marblehead","South End Fitness Center","1010 Massachusetts Ave","Boston","MA","02118","(617) 534-5395","http://www.bphc.org"
"Marblehead","Boston University Nutrition","635 Commonwealth Ave","Boston","MA","02215","(617) 353-2721","http://www.bu.edu"
"Marblehead","J & M Sports Management","100 Brookline Ave","Boston","MA","02215","(617) 266-7700","http://crossfitfenway.com"
"Marblehead","Firebreather Fitness","100 Brookline Ave","Boston","MA","02215","(857) 239-9444",
"Marblehead","The Handle Bar Indoor Cycling Studio","1336 Boylston St","Boston","MA","02215","(857) 239-9789","http://handlebarcycling.com"
"Marblehead","Deluxe Life Fitness","28 Damrell St","South Boston","MA","02127","(617) 315-7375",
"Marblehead","YoFitYoLife","1005 Columbia Rd","South Boston","MA","02127","(857) 888-1799","http://www.yofityolife.com"
"Marblehead","Chippewas Athletic Club","546 Dorchester Ave","South Boston","MA","02127","(617) 269-9755",
"Marblehead","Body By Brandy Fitness Center & Day Spa","2181 Washington St","Roxbury","MA","02119","(617) 442-2187",
"Marblehead","Equinox","27 North Ave","Roxbury","MA","02119","(617) 206-2641","http://www.equinox.com"
"Marblehead","Mg Fitness","465 Salem St","Medford","MA","02155","(781) 391-1280","http://mgfitnessusa.com"
"Marblehead","Flex Fitness Club","304r Lincoln Ave","Saugus","MA","01906","(781) 231-3539","http://www.flexfitnessclub.com"
"Marblehead","Personal Trainers Of Melrose Massachusetts","462 Main St","Melrose","MA","02176","(339) 237-5099","http://www.personal-trainers-of-melrose.com"
"Marblehead","Healthworks Fitness Center","35 White Street Pl","Cambridge","MA","02140","(617) 859-8700","http://healthworksfitness.com"
"Marblehead","Get In Shape For Women","645 Massachusetts Ave","Cambridge","MA","02139","(617) 576-9100","http://www.getinshapeforwomen.com"
"Marblehead","Cambridge Insight Meditation","331 Broadway","Cambridge","MA","02139","(617) 441-9038","https://cambridgeinsight.org"
"Marblehead","Blast Fitness-Wow","1815 Massachusetts Ave Ste 3","Cambridge","MA","02140","(617) 868-5100",
"Marblehead","Cambridge Athletic Club","600 Technology Sq","Cambridge","MA","02139","(617) 494-8989",
"Marblehead","Fitness Together","143 Hampshire St","Cambridge","MA","02139","(617) 547-4244","http://corp.fitnesstogether.com"
"Marblehead","Ultimate Fitness","345 Pleasant St","Malden","MA","02148","(800) 339-2185","http://ultimatefitness24hour.com"
"Marblehead","Fitlab Pilates","1305 Cambridge St","Cambridge","MA","02139","(617) 868-0571","http://www.fitlabpilates.com"
"Marblehead","Atelier Pilates","7 Landers St","Somerville","MA","02143","(617) 764-2835",
"Marblehead","Mystic Place Plaza Fitness Center","3600 Mystic Valley Pkwy","Medford","MA","02155","(781) 306-0267",
"Marblehead","Head To Fitness","78 Spring St","Medford","MA","02155","(781) 395-7640",
"Marblehead","Burlington Fitness Center","275 Mystic Ave","Medford","MA","02155","(781) 874-1291",
"Marblehead","LA Fitness","1450 Broadway","Saugus","MA","01906","(781) 417-5050","http://www.lafitness.com"
"Marblehead","VIM Fitness","579 Massachusetts Ave","Cambridge","MA","02139","(617) 577-1100","http://www.vimfitness.com"
"Marblehead","ATI Physical Therapy","536 Massachusetts Ave","Cambridge","MA","02139","(617) 491-0264","http://www.atipt.com"
"Marblehead","Upward Spiral Studio","185 Green St","Cambridge","MA","02139","(617) 491-2940","http://upwardspiralstudio.com"
"Marblehead","Curves","614 Massachusetts Ave","Cambridge","MA","02139","(617) 576-3000","http://www.curves.com"
"Marblehead","Bodies By KLS","PO Box 391109","Cambridge","MA","02139","(617) 852-8670",
"Marblehead","Curves","1 Kendall Sq","Cambridge","MA","02139","(617) 576-3000","http://www.curves.com"
"Marblehead","ATI Physical Therapy","1 Kendall Sq Ste B14104","Cambridge","MA","02139","(617) 491-0264","http://www.atipt.com"
"Marblehead","Lose Weight Now!","32 Bonner Ave","Medford","MA","02155","(339) 545-1524",
"Marblehead","Fitness Together","365 Salem St","Medford","MA","02155","(781) 395-3600","http://corp.fitnesstogether.com"
"Marblehead","Curves","622 Somerville Ave","Somerville","MA","02143","(800) 615-7352","http://www.curves.com"
"Marblehead","The Corner Studio","379 Main St","Medford","MA","02155","(781) 395-1025","http://www.thecornerstudioyoga.com"
"Marblehead","The Training Room","691a Somerville Ave","Somerville","MA","02143","(617) 284-6088","http://www.thetrainingroomboston.com"
"Marblehead","World Rhythms Dance & Fitness","313 Highland Ave","Somerville","MA","02144","(617) 284-6037",
"Marblehead","The Handle Bar","1030 Massachusetts Ave","Cambridge","MA","02138","(617) 714-3367","http://handlebarcycling.com"
"Marblehead","Inner Space Meditation Center & Gallery","1110 Massachusetts Ave","Cambridge","MA","02138","(617) 547-1110",
"Marblehead","Curves","75 Riverside Ave","Medford","MA","02155","(781) 396-5505","http://www.curves.com"
"Marblehead","Mind In Motion","70 Union St","Medford","MA","02155","(781) 391-8883","http://www.mimpilates.com"
"Marblehead","Work Out World","1815 Massachusetts Ave Ste 3","Cambridge","MA","02140","(617) 868-5100","http://www.wownewengland.com"
"Marblehead","School of Oom Yung Doe - Traditional Martial Arts","32 Riverside Ave","Medford","MA","02155","(617) 997-2251","http://www.oomyungdoe-ne.com"
"Marblehead","Get In Shape For Women","1764 Massachusetts Ave","Cambridge","MA","02140","(617) 497-0011","http://www.getinshapeforwomen.com"
"Marblehead","Crossfit Medusa","1957 Massachusetts Ave","Cambridge","MA","02140","(857) 242-3910",
"Marblehead","Izunome Assoc USA","2000 Massachusetts Ave Ste 3","Cambridge","MA","02140","(617) 441-2020",
"Marblehead","School of Oom Yung Doe - Traditional Martial Arts","260 Elm St","Somerville","MA","02144","(617) 629-5888","http://www.oomyungdoe-ne.com"
"Marblehead","INFUZE DANCE FITNESS","22 Corey St","Melrose","MA","02176","(781) 420-1996","http://www.infuzedancefitness.com"
"Marblehead","Blast Fitness","1201 Broadway","Saugus","MA","01906","(781) 558-2566","http://www.blastfitness.com"
"Marblehead","Raising Harmony","423 Main St","Melrose","MA","02176","(781) 665-4061",
"Marblehead","Planet Fitness","686 Fellsway","Medford","MA","02155","(781) 219-5275","http://www.planetfitness.com"
"Marblehead","Get In Shape For Women","473 Main St","Melrose","MA","02176","(781) 665-6100","http://www.getinshapeforwomen.com"
"Marblehead","Mindful Purpose Coaching","113 Richdale Ave Unit 26","Cambridge","MA","02140","(617) 539-6409","http://www.mindfulpurpose.com"
"Marblehead","Anytime Fitness","462 Main St","Melrose","MA","02176","(339) 293-4076","http://www.anytimefitness.com"
"Marblehead","Health Forever Personal Training","32 Cottage Park Ave","Cambridge","MA","02140","(781) 228-0439",
"Marblehead","One Life Physique","33 Hannon St","Dorchester Center","MA","02124","(617) 446-3296","https://www.onelifephysique.com"
"Marblehead","Commonwealth Sports Club","1079 Commonwealth Ave","Boston","MA","02215","(617) 586-3823","http://www.commonwealthsportsclub.com"
"Marblehead","Fitness Together - Melrose","445 Franklin St","Melrose","MA","02176","(781) 665-8282","http://www.ftmelrose.com"
"Marblehead","I Love Kickboxing","880 Broadway","Saugus","MA","01906","(781) 233-2033",
"Marblehead","I Love Kickboxing","33 Newport Ave","Quincy","MA","02171","(617) 770-1400","http://www.ilovekickboxingboston.com"
"Marblehead","Get In Shape For Women","452 High St","Medford","MA","02155","(781) 393-0800","http://www.getinshapeforwomen.com"
"Marblehead","Wai Kru Mixed Martial Arts","236 Brighton Ave","Allston","MA","02134","(617) 254-2222",
"Marblehead","Evolve Fitness","52 New St","Cambridge","MA","02138","(617) 354-1000","http://www.evolvefitnessinc.com"
"Marblehead","Get In Shape For Women","801 Massachusetts Ave","Arlington","MA","02476","(781) 488-3070","http://www.getinshapeforwomen.com"
"Marblehead","Lambert's Fitness Center","735 WIlliam T. Morrissey Blvd.","Boston","MA","02122","(617) 265-1994","http://www.lambertsfitness.com"
"Marblehead","Fitness Together","37 Broadway Ste 5","Arlington","MA","02474","(781) 316-8500","http://corp.fitnesstogether.com"
"Marblehead","Body Mind Systems","263 Main St","Stoneham","MA","02180","(781) 279-1400","http://www.body-mind-systems.com"
"Marblehead","My Gym Children's Fitness Center","1065 Commonwealth Ave","Boston","MA","02215","(617) 789-3669","http://www.my-gym.com"
"Marblehead","Bodyscapes Fitness Longwood","77 Avenue Louis Pasteur","Boston","MA","02115","(617) 738-9229","http://www.bodyscapesfitness.com"
"Marblehead","ATI Physical Therapy","425 Brookline Ave","Boston","MA","02215","(617) 232-4018","http://www.atipt.com"
"Marblehead","Ring Boxing Club","971 Commonwealth Ave","Boston","MA","02215","(617) 782-6946","http://www.ringboxingclub.com"
"Marblehead","Karma Yoga Studio","971 Commonwealth Ave","Boston","MA","02215","(617) 329-9719","http://www.karmayogastudio.com"
"Marblehead","Healthworks Brookline","325 Harvard St","Brookline","MA","02446","(617) 731-3030","http://www.healthworksfitness.com"
"Marblehead","Benefitness Health Club","87 Harvard St","Brookline","MA","02445","(617) 232-7440","https://www.benefitnesshealthclub.com"
"Marblehead","Focused Fitness","18 Hyde Park Ave","Jamaica Plain","MA","02130","(617) 942-2048","http://focusedfitness.org"
"Marblehead","Bodyscapes Fitness","1285 Beacon St","Brookline","MA","02446","(617) 232-1010","http://www.bodyscapesfitness.com"
"Marblehead","Kadampa Meditation Center Boston","179 Green St","Jamaica Plain","MA","02130","(617) 942-1730","http://meditationinboston.org"
"Marblehead","Planet Fitness","500 Neponset Ave","Dorchester","MA","02122","(617) 287-8885",
"Marblehead","Boston Sports Clubs","15 Gorham St","Allston","MA","02134","(617) 731-4177","https://www.bostonsportsclubs.com/clubs/allston"
"Marblehead","Beacon Hill Athletic Club","1686 Commonwealth Ave Ste 2","Brighton","MA","02135","(617) 277-1002","http://beaconhillathleticclubs.com"
"Marblehead","Dancefit Studio","25 Monmouth St","Brookline","MA","02446","(857) 225-1888","http://www.dancefitstudio.com"
"Marblehead","ATI Physical Therapy","1101 Beacon St Fl 5th","Brookline","MA","02446","(617) 232-6633","http://www.atipt.com"
"Marblehead","Healthworks Foundation Fitness Center","90 Cushing Ave","Dorchester","MA","02125","(617) 825-1600",
"Marblehead","Core Correctives","185 Freeman St","Brookline","MA","02446","(617) 935-5658","http://www.corecorrectives.com"
"Marblehead","Melnea Cass Recreation Complex","120 Martin Luther King Blvd","Roxbury","MA","02119","(617) 445-0062","http://www.mass.gov/eea/agencies/dcr/massparks/region-boston/melnea-a-cass-recreational-complex.html"
"Marblehead","Curves","79 Freeport St","Dorchester","MA","02122","(617) 506-6733","http://www.curves.com"
"Marblehead","Boston Pole Fitness","18 Fordham Rd","Allston","MA","02134","(617) 963-0315","http://bostonpolefitness.com"
"Marblehead","Sherman Lauren","1333 Beacon St","Brookline","MA","02446","(617) 232-1242",
"Marblehead","Fitness Connection","310 Harvard St","Brookline","MA","02446","(847) 697-1010","http://www.fitnessconnectionusa.com"
"Marblehead","Japan Karate Association Of Boston","310 Harvard St","Brookline","MA","02446","(617) 566-2966","http://www.jkaboston.com"
"Marblehead","Boston Kung Fu","1 Braintree St St","Allston","MA","02134","(617) 396-7090","http://www.boston-kungfu.com"
"Marblehead","Get In Shape For Women","1379 Beacon St","Brookline","MA","02446","(617) 487-5415","http://www.getinshapeforwomen.com"
"Marblehead","Elitethirtynine","39 Harvard St","Brookline","MA","02445","(617) 487-8998",
"Marblehead","Fitness Together","1404 Beacon St","Brookline","MA","02446","(617) 232-2297","http://corp.fitnesstogether.com"
"Marblehead","Smartbody Movement","54a Harvard St","Brookline","MA","02445","(617) 730-5657","http://www.smartbodymovement.com"
"Marblehead","Rugged Crossfit","8 Rugg Rd","Allston","MA","02134","(617) 208-6462",
"Marblehead","Boston Boxing & Fitness","100 Holton St","Brighton","MA","02135","(617) 987-0142","http://www.bostonboxing.com"
"Marblehead","Sinha Capoeira","1431 Beacon St","Brookline","MA","02446","(857) 417-9394","http://sinhacapoeira.com"
"Marblehead","Adams & Barr Assoc","33 Harvard Ave Ste A","Brookline","MA","02446","(617) 734-1136",
"Marblehead","Get In Shape For Women - Brookline Village","218 Washington St","Brookline","MA","02445","(617) 775-7562","http://www.getinshapeforwomen.com"
"Marblehead","Mass Bay BJJ","363 Centre St","Jamaica Plain","MA","02130","(781) 530-7974","http://www.massbaybjj.com"
"Marblehead","Kadampa Meditation Center Boston","360 Centre St # C","Jamaica Plain","MA","02130","(617) 942-1730","http://www.meditationinboston.org"
"Marblehead","Ignite Fitness Development Inc","28 Evergreen St","Jamaica Plain","MA","02130","(617) 775-4092","http://ignitefitnessdevelopment.com"
"Marblehead","Axis Pilates","370 Washington St","Brookline","MA","02445","(617) 739-0260","http://axispilates.net"
"Marblehead","Curves","711 William T Morrissey Blvd","Dorchester","MA","02122","(800) 615-7352","http://www.curves.com"
"Marblehead","Wikidfit Personal Fitness Training Studio","2 Porter St","Jamaica Plain","MA","02130","(617) 620-8155","http://www.wikidfit.com/Personal_Training.html"
"Marblehead","Water Way Arts","131 Cypress St","Brookline","MA","02445","(617) 277-2975",
"Marblehead","barre3","1624 Beacon St","Brookline","MA","02446","(617) 860-6068","http://www.barre3.com"
"Marblehead","Nbx Club","25 Guest St","Brighton","MA","02135","(617) 987-8400","http://www.nbfitnessclub.com"
"Marblehead","Modern Barre","25 Guest St","Brighton","MA","02135","(617) 454-4861",
"Marblehead","First Fitness Management","25 Guest St","Brighton","MA","02135","(617) 987-8402",
"Marblehead","Boston Pilates","160 Green St","Jamaica Plain","MA","02130","(617) 524-0118","http://www.bostonpilatesstudio.com"
"Marblehead","Orangetheory Fitness","375 Market St","Brighton","MA","02135","(617) 208-8378","http://www.orangetheoryfitness.com"
"Marblehead","Boston Sports Clubs","540 Gallivan Blvd","Dorchester Center","MA","02124","(617) 265-1733","https://www.bostonsportsclubs.com/clubs/dorchester"
"Marblehead","USA Track & Field New England","2001 Beacon St Ste 207","Brighton","MA","02135","(617) 566-7600","http://www.usatfne.org"
"Marblehead","ATI Physical Therapy","470 Washington St","Brighton","MA","02135","(617) 925-1090","http://www.atipt.com"
"Marblehead","Beyond Fitness Pilates Studio","29 Smith Pl","Cambridge","MA","02138","(617) 576-0066","http://beyondfitnesspilates.com"
"Marblehead","Firicano Boxing & Fitness Center","377 Main St","Stoneham","MA","02180","(781) 279-0397","http://www.firicanoboxing.net"
"Marblehead","Every Body Fitness-Pilates","454 Common St","Belmont","MA","02478","(617) 484-3311",
"Marblehead","Super Fitness Of Watertown Inc","36 Arlington St","Watertown","MA","02472","(617) 923-4441",
"Marblehead","Blast Fitness","1201 Square One Mall","Saugus","MA","01906","(781) 558-2566","http://www.blastfitness.com"
"Marblehead","Curves","527 Main St","Melrose","MA","02176","(781) 662-4800","http://www.curves.com"
"Marblehead","Private Jewels Fitness","725 Summer St","Lynn","MA","01905","(781) 913-8461",
"Marblehead","Studio of Fitness","310 Central St","Saugus","MA","01906","(781) 666-3948","http://thestudioforfitness.com"
"Marblehead","CrossFit Route 1","732 Newburyport Tpke","Melrose","MA","02176","(781) 322-0050","http://www.crossfitroute1.com"
"Marblehead","S.T Jonathan Mederios","1180 Broadway","Somerville","MA","02144","(617) 764-3345",
"Marblehead","Hands On Consulting","84 Sherman St Ste 304","Cambridge","MA","02140","(617) 250-8592",
"Marblehead","Marino Foundation","2500 Massachusetts Ave","Cambridge","MA","02140","(617) 661-6225","http://www.marinocenter.org"
"Marblehead","Professional Fitness","200 Boston Ave","Medford","MA","02155","(781) 391-3472","http://www.manta.com/c/mttv1kv/professional-fitness"
"Marblehead","Work Out World","200 Boston Ave","Medford","MA","02155","(781) 393-1805","http://www.wownewengland.com"
"Marblehead","Boston Body Balance","2557 Massachusetts Ave","Cambridge","MA","02140","(617) 308-7104","http://www.bostonbodybalance.com"
"Marblehead","Team Beachbody","56 Howard St","Saugus","MA","01906","(978) 837-2122","http://www.teambeachbody.com/fit4LifeBeginsHere"
"Marblehead","Maum Meditation","50 Massachusetts Ave","Arlington","MA","02474","(617) 272-6358","http://maum.org"
"Marblehead","Row &","42 Concord Ln","Cambridge","MA","02138","(857) 242-3275",
"Marblehead","Yoga with Judy Scribner","159 Jerome St","Medford","MA","02155","(781) 488-7664","http://www.yogawithjudyscribner.com"
"Marblehead","Orangetheory Fitness","749 Broadway","Saugus","MA","01906","(781) 666-3504","http://www.orangetheoryfitness.com"
"Marblehead","LIMITLESS Mobile Physical Therapy, PLLC","80 Fawcett St","Cambridge","MA","02138","(617) 902-0659",
"Marblehead","Curves","100 Munroe St","Lynn","MA","01901","(248) 514-4931","http://www.curves.com"
"Marblehead","Curves","703 Mount Auburn St","Cambridge","MA","02138","(800) 615-7352","http://www.curves.com"
"Marblehead","Work Out World","127 Smith Pl Ste 3","Cambridge","MA","02138","(617) 945-9431","http://www.wownewengland.com"
"Marblehead","Blast Fitness","127 Smith Pl","Cambridge","MA","02138","(617) 945-9431","http://www.blastfitness.com"
"Marblehead","Olympia Fencing Center","127 Smith Pl","Cambridge","MA","02138","(617) 945-9448",
"Marblehead","Integrated Health & Fitns Assn","36 Spinelli Pl","Cambridge","MA","02138","(617) 492-4432","https://www.ihfaboston.com"
"Marblehead","The Spa At The Mount Auburn Club","57 Coolidge Ave","Watertown","MA","02472","(617) 923-2255","http://www.mountauburnclub.com"
"Marblehead","Sri Chinmoy Meditation Centre","777 Concord Ave","Cambridge","MA","02138","(617) 547-8500",
"Marblehead","Alton Street Boxing & Fitness","301 Broadway  Suite 2","Arlington","MA","02474","(781) 646-0288","http://altonstreetboxing.com"
"Marblehead","Train With Boh","203 Arlington St","Watertown","MA","02472","(617) 393-1722",
"Marblehead","Powerhouse Kickboxing and Fitness Inc","150 Belmont St","Watertown","MA","02472","(617) 744-6246","http://powerhousekickboxing.com"
"Marblehead","Belmont Fitness Ctr & Fitns","150 Belmont St","Watertown","MA","02472","(617) 744-6246",
"Marblehead","Fitness First","471 Massachusetts Ave","Arlington","MA","02474","(781) 643-4300","http://www.fitnessfirstclubs.com"
"Marblehead","Gymit","36 Arlington St","Watertown","MA","02472","(617) 923-4441","http://www.gymit.com"
"Marblehead","Planet Fitness","50 Boston St","Lynn","MA","01904","(781) 842-4486","http://www.planetfitness.com"
"Marblehead","Arlington Chiropractic","42 Pleasant St","Arlington","MA","02476","(781) 648-4000","http://www.arlingtonchiropractice.com"
"Marblehead","TITLE Boxing Club Saugus","329 Broadway","Saugus","MA","01906","(781) 813-3125","http://saugus.titleboxingclub.com"
"Marblehead","Curves","30 Boston St","Lynn","MA","01904","(781) 593-0201","http://www.curves.com"
"Marblehead","Curves","799 Massachusetts Ave","Arlington","MA","02476","(339) 707-6014","http://www.curves.com"
"Marblehead","Shakti Health Fitness & Wellness-Arlington","801 Massachusetts Ave","Arlington","MA","02476","(781) 488-3070","http://www.shaktihealth.com"
"Marblehead","Somatic Movement Center","440 Arsenal St Ste 5","Watertown","MA","02472","(800) 762-2998","http://www.somaticmovementcenter.com"
"Marblehead","ATI Physical Therapy","124 Broadway Ste H","Saugus","MA","01906","(781) 941-5002","http://www.atipt.com"
"Marblehead","Total Body Engineering","466 Main St Ste 2","Stoneham","MA","02180","(781) 279-1156","http://totalbodyengineering.com"
"Marblehead","Get In Shape For Women","564 Main St","Winchester","MA","01890","(781) 729-8100","http://www.getinshapeforwomen.com"
"Marblehead","Curves","38 Church St","Winchester","MA","01890","(781) 729-0220","http://www.curves.com"
"Marblehead","Club Vital Fitness","162 Humphrey St","Swampscott","MA","01907","(781) 596-0008","https://www.clubvitalfitness.com"
"Marblehead","Chrysalis Meditation Center","28 Church St Ste 5","Winchester","MA","01890","(781) 729-2000","https://www.insidethechrysalis.com"
"Marblehead","Studio Pilates","573 Main St Ste 3","Winchester","MA","01890","(617) 834-6766","http://www.studiopilateswinchester.com"
"Marblehead","Future Fitness","17 Columbia St Ste 8","Swampscott","MA","01907","(781) 599-7414",
"Marblehead","Fitness Together","605 Main St","Winchester","MA","01890","(781) 721-9996","http://corp.fitnesstogether.com"
"Marblehead","Curves","5 Central Sq Ste 402","Stoneham","MA","02180","(781) 279-3334","http://www.curves.com"
"Marblehead","Boston Sports Clubs","311 Arsenal St","Watertown","MA","02472","(617) 924-0669","https://www.bostonsportsclubs.com/clubs/watertown"
"Marblehead","Rexercise","283 Mount Auburn St # A","Watertown","MA","02472","(617) 923-0010","http://www.rexercise.com"
"Marblehead","Golden Home Fitness, Inc.","7 Churchill Cir","Winchester","MA","01890","(781) 954-5049",
"Marblehead","Get In Shape For Women","428 Common St","Belmont","MA","02478","(617) 484-1386","http://www.getinshapeforwomen.com"
"Marblehead","Boston Body","453 Common Street","Belmont","MA","02478","(617) 484-7711","http://www.bostonbody.com"
"Marblehead","Velocity Dance Company","37 Billings Rd","Quincy","MA","02171","(617) 733-5793","http://www.velocitydancecompany.com"
"Marblehead","B Fit Fitness Training","319 Main St Ste C","Stoneham","MA","02180","(781) 435-0026",
"Marblehead","Km Fit","92 Franklin Ave","Quincy","MA","02170","(617) 302-3672",
"Marblehead","Every Body Pilates","50 Leonard St","Belmont","MA","02478","(617) 484-3311","http://everybodypilates.com"
"Marblehead","Km Fit","92 Franklin Ave","Quincy","MA","02170","(617) 302-3672",
"Marblehead","Professional Fitness","200 Boston Ave","Medford","MA","02155","(781) 391-3472","http://www.manta.com/c/mttv1kv/professional-fitness"
"Marblehead","Fitness Within","545 Main St","Reading","MA","01867","(781) 942-2919","http://www.fitness-within.com"
"Marblehead","K I Salem MA.","63 Jefferson Ave","Salem","MA","01970","(978) 219-1190","http://kisalemma.com"
